,SEQ,ADM_CD,SLOPE_L,SLOPE_H,SLOPE_AVG,HIGH,PUMP_RATIO,Impervious_Surface,MANHOLES_RATIO,FLUD_DPWT,FLOOD,Hourly_Rainfall,Hourly_Rainfall_Weight,Impervious_Surface_Weight,F_WEIGHT,SLOPE_AVG_Weight,HIGH_Weight
417,30586,2635010800,0.0,2,1.0,0.3,2.102446483180428e-07,27.63,0.01680810397553517,0.1766666666666667,0,8.5,0.51,0.6909227306826706,0.07501875468867217,0.023998080153587713,0.00015071590052750564
418,30586,2635010800,0.0,2,1.0,0.3,2.102446483180428e-07,27.63,0.01680810397553517,0.3533333333333333,1,39.0,13.649999999999999,0.6909227306826706,0.07501875468867217,0.023998080153587713,0.00015071590052750564
419,30586,2635010800,0.0,2,1.0,0.3,2.102446483180428e-07,27.63,0.01680810397553517,0.53,1,78.0,81.9,0.6909227306826706,0.07501875468867217,0.023998080153587713,0.00015071590052750564
420,90574,2635000000,7.0,15,11.0,26.9,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,6.5,0.39,0.6909227306826706,0.07501875468867217,0.22,0.16515225933202357
421,90574,2635000000,7.0,15,11.0,26.9,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,16.5,1.155,0.6909227306826706,0.07501875468867217,0.22,0.16515225933202357
422,90574,2635000000,7.0,15,11.0,26.9,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,53.0,55.650000000000006,0.6909227306826706,0.07501875468867217,0.22,0.16515225933202357
423,90575,2635000000,7.0,15,11.0,23.75,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,16.5,1.155,0.6909227306826706,0.07501875468867217,0.22,0.14581286836935167
424,90575,2635000000,7.0,15,11.0,23.75,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,53.0,55.650000000000006,0.6909227306826706,0.07501875468867217,0.22,0.14581286836935167
425,90576,2635000000,30.0,60,45.0,3.4,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,6.5,0.39,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.0017081135393117305
426,90576,2635000000,30.0,60,45.0,3.4,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,16.5,1.155,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.0017081135393117305
427,90576,2635000000,30.0,60,45.0,3.4,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,53.0,55.650000000000006,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.0017081135393117305
428,90669,2635000000,30.0,60,45.0,3.4,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,6.5,0.39,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.0017081135393117305
429,90669,2635000000,30.0,60,45.0,3.4,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,36.5,12.774999999999999,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.0017081135393117305
430,90577,2635000000,15.0,30,22.5,32.86,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,53.0,55.650000000000006,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.2017436149312377
431,90578,2635000000,2.0,7,4.5,2.67,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,6.5,0.39,0.6909227306826706,0.07501875468867217,0.1079913606911447,0.0013413715146948003
432,90578,2635000000,2.0,7,4.5,2.67,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,16.5,1.155,0.6909227306826706,0.07501875468867217,0.1079913606911447,0.0013413715146948003
433,90578,2635000000,2.0,7,4.5,2.67,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,53.0,55.650000000000006,0.6909227306826706,0.07501875468867217,0.1079913606911447,0.0013413715146948003
434,90579,2635000000,15.0,30,22.5,7.67,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,16.5,1.155,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.0038533031901532276
435,90579,2635000000,15.0,30,22.5,7.67,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,53.0,55.650000000000006,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.0038533031901532276
436,90580,2635000000,30.0,60,45.0,14.76,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,16.5,1.155,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.007415222305953277
437,90580,2635000000,30.0,60,45.0,14.76,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,53.0,55.650000000000006,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.007415222305953277
438,90581,2635000000,7.0,15,11.0,11.01,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,6.5,0.39,0.6909227306826706,0.07501875468867217,0.22,0.005531273549359457
439,90581,2635000000,7.0,15,11.0,11.01,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,16.5,1.155,0.6909227306826706,0.07501875468867217,0.22,0.005531273549359457
440,90581,2635000000,7.0,15,11.0,11.01,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,53.0,55.650000000000006,0.6909227306826706,0.07501875468867217,0.22,0.005531273549359457
441,90582,2635000000,30.0,60,45.0,6.28,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,6.5,0.39,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.003154986184375785
442,90582,2635000000,30.0,60,45.0,6.28,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,16.5,1.155,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.003154986184375785
443,90582,2635000000,30.0,60,45.0,6.28,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,53.0,55.650000000000006,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.003154986184375785
444,90654,2635000000,7.0,15,11.0,2.1,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,5.3,0.318,0.6909227306826706,0.07501875468867217,0.22,0.0010550113036925397
445,90654,2635000000,7.0,15,11.0,2.1,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,6.5,0.39,0.6909227306826706,0.07501875468867217,0.22,0.0010550113036925397
446,90654,2635000000,7.0,15,11.0,2.1,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,36.5,12.774999999999999,0.6909227306826706,0.07501875468867217,0.22,0.0010550113036925397
447,90653,2635000000,15.0,30,22.5,3.47,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,5.3,0.318,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.0017432805827681487
448,90653,2635000000,15.0,30,22.5,3.47,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,6.5,0.39,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.0017432805827681487
449,90653,2635000000,15.0,30,22.5,3.47,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,36.5,12.774999999999999,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.0017432805827681487
450,90666,2635000000,30.0,60,45.0,3.92,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,5.3,0.318,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.001969354433559407
451,90666,2635000000,30.0,60,45.0,3.92,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,6.5,0.39,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.001969354433559407
452,90666,2635000000,30.0,60,45.0,3.92,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,36.5,12.774999999999999,0.6909227306826706,0.07501875468867217,1.3505402160864346,0.001969354433559407
453,90659,2635000000,0.0,2,1.0,4.97,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,36.5,12.774999999999999,0.6909227306826706,0.07501875468867217,0.023998080153587713,0.0024968600854056765
454,90668,2635000000,15.0,30,22.5,6.67,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,5.3,0.318,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.003350916855061542
455,90668,2635000000,15.0,30,22.5,6.67,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,6.5,0.39,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.003350916855061542
456,90668,2635000000,15.0,30,22.5,6.67,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,36.5,12.774999999999999,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.003350916855061542
457,90667,2635000000,15.0,30,22.5,6.67,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,5.3,0.318,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.003350916855061542
458,90667,2635000000,15.0,30,22.5,6.67,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,6.5,0.39,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.003350916855061542
459,90667,2635000000,15.0,30,22.5,6.67,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,36.5,12.774999999999999,0.6909227306826706,0.07501875468867217,0.4499100179964007,0.003350916855061542
460,30587,2635010600,7.0,15,11.0,4.65,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,39.0,13.649999999999999,0.6909227306826706,0.07501875468867217,0.22,0.0023360964581763378
461,30587,2635010600,7.0,15,11.0,4.65,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,78.0,81.9,0.6909227306826706,0.07501875468867217,0.22,0.0023360964581763378
462,30583,2635010800,7.0,15,11.0,2.1,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,39.0,13.649999999999999,0.6909227306826706,0.07501875468867217,0.22,0.0010550113036925397
463,30583,2635010800,7.0,15,11.0,2.1,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,78.0,81.9,0.6909227306826706,0.07501875468867217,0.22,0.0010550113036925397
464,30584,2635010800,7.0,15,11.0,3.47,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,39.0,13.649999999999999,0.6909227306826706,0.07501875468867217,0.22,0.0017432805827681487
465,30584,2635010800,7.0,15,11.0,3.47,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,78.0,81.9,0.6909227306826706,0.07501875468867217,0.22,0.0017432805827681487
466,30585,2635010800,2.0,7,4.5,3.92,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,39.0,13.649999999999999,0.6909227306826706,0.07501875468867217,0.1079913606911447,0.001969354433559407
467,30585,2635010800,2.0,7,4.5,3.92,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,78.0,81.9,0.6909227306826706,0.07501875468867217,0.1079913606911447,0.001969354433559407
468,30586,2635010800,60.0,100,80.0,0.3,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,39.0,13.649999999999999,0.6909227306826706,0.07501875468867217,0.64,0.00015071590052750564
469,30586,2635010800,60.0,100,80.0,0.3,2.102446483180428e-07,27.63,0.01680810397553517,0.0,0,78.0,81.9,0.6909227306826706,0.07501875468867217,0.64,0.00015071590052750564
470,90732,2638000000,7.0,15,11.0,14.55,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,3.8,0.038,0.9552388097024256,0.1499250374812594,0.22,0.007309721175584024
471,90732,2638000000,7.0,15,11.0,14.55,1.485884101040119e-07,38.2,0.01768414349395033,0.078,0,10.6,0.742,0.9552388097024256,0.1499250374812594,0.22,0.007309721175584024
472,90732,2638000000,7.0,15,11.0,14.55,1.485884101040119e-07,38.2,0.01768414349395033,0.156,0,5.3,0.318,0.9552388097024256,0.1499250374812594,0.22,0.007309721175584024
473,90732,2638000000,7.0,15,11.0,14.55,1.485884101040119e-07,38.2,0.01768414349395033,0.234,1,6.5,0.39,0.9552388097024256,0.1499250374812594,0.22,0.007309721175584024
474,90732,2638000000,7.0,15,11.0,14.55,1.485884101040119e-07,38.2,0.01768414349395033,0.312,1,36.5,12.774999999999999,0.9552388097024256,0.1499250374812594,0.22,0.007309721175584024
475,90710,2638000000,0.0,2,1.0,2.94,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,3.8,0.038,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0014770158251695552
476,90710,2638000000,0.0,2,1.0,2.94,1.485884101040119e-07,38.2,0.01768414349395033,0.09,0,10.6,0.742,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0014770158251695552
477,90710,2638000000,0.0,2,1.0,2.94,1.485884101040119e-07,38.2,0.01768414349395033,0.18,0,5.3,0.318,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0014770158251695552
478,90710,2638000000,0.0,2,1.0,2.94,1.485884101040119e-07,38.2,0.01768414349395033,0.27,1,6.5,0.39,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0014770158251695552
479,90710,2638000000,0.0,2,1.0,2.94,1.485884101040119e-07,38.2,0.01768414349395033,0.36,1,36.5,12.774999999999999,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0014770158251695552
480,90745,2638000000,0.0,2,1.0,2.52,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,3.8,0.038,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012660135644310476
481,90745,2638000000,0.0,2,1.0,2.52,1.485884101040119e-07,38.2,0.01768414349395033,0.07925,0,10.6,0.742,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012660135644310476
482,90745,2638000000,0.0,2,1.0,2.52,1.485884101040119e-07,38.2,0.01768414349395033,0.1585,0,5.3,0.318,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012660135644310476
483,90745,2638000000,0.0,2,1.0,2.52,1.485884101040119e-07,38.2,0.01768414349395033,0.23775,1,6.5,0.39,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012660135644310476
484,90745,2638000000,0.0,2,1.0,2.52,1.485884101040119e-07,38.2,0.01768414349395033,0.317,1,36.5,12.774999999999999,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012660135644310476
485,90731,2638000000,0.0,2,1.0,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,3.8,0.038,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.000999748806832454
486,90731,2638000000,0.0,2,1.0,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.0985,0,10.6,0.742,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.000999748806832454
487,90731,2638000000,0.0,2,1.0,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.197,0,5.3,0.318,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.000999748806832454
488,90731,2638000000,0.0,2,1.0,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.2955,1,6.5,0.39,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.000999748806832454
489,90731,2638000000,0.0,2,1.0,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.394,1,36.5,12.774999999999999,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.000999748806832454
490,90573,2638000000,0.0,2,1.0,3.46,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,0.0,0.0,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0017382567194172318
491,90573,2638000000,0.0,2,1.0,3.46,1.485884101040119e-07,38.2,0.01768414349395033,0.1666666666666667,0,6.5,0.39,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0017382567194172318
492,90573,2638000000,0.0,2,1.0,3.46,1.485884101040119e-07,38.2,0.01768414349395033,0.3333333333333333,1,16.5,1.155,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0017382567194172318
493,90573,2638000000,0.0,2,1.0,3.46,1.485884101040119e-07,38.2,0.01768414349395033,0.5,1,53.0,55.650000000000006,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0017382567194172318
494,90711,2638000000,0.0,2,1.0,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,3.8,0.038,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012057272042200451
495,90711,2638000000,0.0,2,1.0,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.07975,0,10.6,0.742,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012057272042200451
496,90711,2638000000,0.0,2,1.0,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.1595,0,5.3,0.318,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012057272042200451
497,90711,2638000000,0.0,2,1.0,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.23925,1,6.5,0.39,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012057272042200451
498,90711,2638000000,0.0,2,1.0,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.319,1,36.5,12.774999999999999,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012057272042200451
499,40137,2638010100,5.0,20,12.5,26.51,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,0.5,0.005,0.9552388097024256,0.1499250374812594,0.25,0.16275785854616898
500,40137,2638010100,5.0,20,12.5,26.51,1.485884101040119e-07,38.2,0.01768414349395033,0.2666666666666667,1,12.0,0.8400000000000001,0.9552388097024256,0.1499250374812594,0.25,0.16275785854616898
501,40137,2638010100,5.0,20,12.5,26.51,1.485884101040119e-07,38.2,0.01768414349395033,0.5333333333333333,1,32.5,11.375,0.9552388097024256,0.1499250374812594,0.25,0.16275785854616898
502,40137,2638010100,5.0,20,12.5,26.51,1.485884101040119e-07,38.2,0.01768414349395033,0.8,1,70.5,74.025,0.9552388097024256,0.1499250374812594,0.25,0.16275785854616898
503,90345,2638010300,0.0,2,1.0,2.38,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,0.0,0.0,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0011956794775182114
504,90345,2638010300,0.0,2,1.0,2.38,1.485884101040119e-07,38.2,0.01768414349395033,0.21,1,32.5,11.375,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0011956794775182114
505,90345,2638010300,0.0,2,1.0,2.38,1.485884101040119e-07,38.2,0.01768414349395033,0.42,1,80.5,84.525,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0011956794775182114
506,90346,2638010300,0.0,2,1.0,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,0.0,0.0,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012057272042200451
507,90346,2638010300,0.0,2,1.0,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.4115,1,32.5,11.375,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012057272042200451
508,90346,2638010300,0.0,2,1.0,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.823,1,80.5,84.525,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0012057272042200451
509,90347,2638010300,0.0,2,1.0,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,0.0,0.0,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.000999748806832454
510,90347,2638010300,0.0,2,1.0,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.221,1,32.5,11.375,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.000999748806832454
511,90347,2638010300,0.0,2,1.0,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.442,1,80.5,84.525,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.000999748806832454
512,90348,2638010300,0.0,2,1.0,4.76,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,0.0,0.0,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.002391358955036423
513,90348,2638010300,0.0,2,1.0,4.76,1.485884101040119e-07,38.2,0.01768414349395033,0.1055,0,32.5,11.375,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.002391358955036423
514,90348,2638010300,0.0,2,1.0,4.76,1.485884101040119e-07,38.2,0.01768414349395033,0.211,1,80.5,84.525,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.002391358955036423
515,30581,2638010500,0.0,2,1.0,1.98,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,3.5,0.035,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0009947249434815373
516,30581,2638010500,0.0,2,1.0,1.98,1.485884101040119e-07,38.2,0.01768414349395033,0.1443333333333333,0,8.5,0.51,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0009947249434815373
517,30581,2638010500,0.0,2,1.0,1.98,1.485884101040119e-07,38.2,0.01768414349395033,0.2886666666666667,1,39.0,13.649999999999999,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0009947249434815373
518,30581,2638010500,0.0,2,1.0,1.98,1.485884101040119e-07,38.2,0.01768414349395033,0.433,1,78.0,81.9,0.9552388097024256,0.1499250374812594,0.023998080153587713,0.0009947249434815373
519,40138,2638010800,5.0,12,8.5,6.42,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,0.5,0.005,0.9552388097024256,0.1499250374812594,0.20398368130549555,0.0032253202712886207
520,40138,2638010800,5.0,12,8.5,6.42,1.485884101040119e-07,38.2,0.01768414349395033,0.165,0,12.0,0.8400000000000001,0.9552388097024256,0.1499250374812594,0.20398368130549555,0.0032253202712886207
521,40138,2638010800,5.0,12,8.5,6.42,1.485884101040119e-07,38.2,0.01768414349395033,0.33,1,32.5,11.375,0.9552388097024256,0.1499250374812594,0.20398368130549555,0.0032253202712886207
522,40138,2638010800,5.0,12,8.5,6.42,1.485884101040119e-07,38.2,0.01768414349395033,0.495,1,70.5,74.025,0.9552388097024256,0.1499250374812594,0.20398368130549555,0.0032253202712886207
523,90732,2638000000,2.0,7,4.5,14.55,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,6.5,0.39,0.9552388097024256,0.1499250374812594,0.1079913606911447,0.007309721175584024
524,90732,2638000000,2.0,7,4.5,14.55,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,36.5,12.774999999999999,0.9552388097024256,0.1499250374812594,0.1079913606911447,0.007309721175584024
525,90710,2638000000,7.0,15,11.0,2.94,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,6.5,0.39,0.9552388097024256,0.1499250374812594,0.22,0.0014770158251695552
526,90710,2638000000,7.0,15,11.0,2.94,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,36.5,12.774999999999999,0.9552388097024256,0.1499250374812594,0.22,0.0014770158251695552
527,90745,2638000000,2.0,7,4.5,2.52,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,6.5,0.39,0.9552388097024256,0.1499250374812594,0.1079913606911447,0.0012660135644310476
528,90745,2638000000,2.0,7,4.5,2.52,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,36.5,12.774999999999999,0.9552388097024256,0.1499250374812594,0.1079913606911447,0.0012660135644310476
529,90731,2638000000,15.0,30,22.5,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,6.5,0.39,0.9552388097024256,0.1499250374812594,0.4499100179964007,0.000999748806832454
530,90731,2638000000,15.0,30,22.5,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,36.5,12.774999999999999,0.9552388097024256,0.1499250374812594,0.4499100179964007,0.000999748806832454
531,90573,2638000000,15.0,30,22.5,3.46,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,16.5,1.155,0.9552388097024256,0.1499250374812594,0.4499100179964007,0.0017382567194172318
532,90573,2638000000,15.0,30,22.5,3.46,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,53.0,55.650000000000006,0.9552388097024256,0.1499250374812594,0.4499100179964007,0.0017382567194172318
533,90711,2638000000,15.0,30,22.5,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,6.5,0.39,0.9552388097024256,0.1499250374812594,0.4499100179964007,0.0012057272042200451
534,90711,2638000000,15.0,30,22.5,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,36.5,12.774999999999999,0.9552388097024256,0.1499250374812594,0.4499100179964007,0.0012057272042200451
535,40137,2638010100,30.0,60,45.0,26.51,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,12.0,0.8400000000000001,0.9552388097024256,0.1499250374812594,1.3505402160864346,0.16275785854616898
536,40137,2638010100,30.0,60,45.0,26.51,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,32.5,11.375,0.9552388097024256,0.1499250374812594,1.3505402160864346,0.16275785854616898
537,40137,2638010100,30.0,60,45.0,26.51,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,70.5,74.025,0.9552388097024256,0.1499250374812594,1.3505402160864346,0.16275785854616898
538,90345,2638010300,15.0,30,22.5,2.38,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,32.5,11.375,0.9552388097024256,0.1499250374812594,0.4499100179964007,0.0011956794775182114
539,90345,2638010300,15.0,30,22.5,2.38,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,80.5,84.525,0.9552388097024256,0.1499250374812594,0.4499100179964007,0.0011956794775182114
540,90346,2638010300,30.0,60,45.0,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,32.5,11.375,0.9552388097024256,0.1499250374812594,1.3505402160864346,0.0012057272042200451
541,90346,2638010300,30.0,60,45.0,2.4,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,80.5,84.525,0.9552388097024256,0.1499250374812594,1.3505402160864346,0.0012057272042200451
542,90347,2638010300,15.0,30,22.5,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,32.5,11.375,0.9552388097024256,0.1499250374812594,0.4499100179964007,0.000999748806832454
543,90347,2638010300,15.0,30,22.5,1.99,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,80.5,84.525,0.9552388097024256,0.1499250374812594,0.4499100179964007,0.000999748806832454
544,90348,2638010300,2.0,7,4.5,4.76,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,80.5,84.525,0.9552388097024256,0.1499250374812594,0.1079913606911447,0.002391358955036423
545,30581,2638010500,7.0,15,11.0,1.98,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,39.0,13.649999999999999,0.9552388097024256,0.1499250374812594,0.22,0.0009947249434815373
546,30581,2638010500,7.0,15,11.0,1.98,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,78.0,81.9,0.9552388097024256,0.1499250374812594,0.22,0.0009947249434815373
547,40138,2638010800,7.0,15,11.0,6.42,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,32.5,11.375,0.9552388097024256,0.1499250374812594,0.22,0.0032253202712886207
548,40138,2638010800,7.0,15,11.0,6.42,1.485884101040119e-07,38.2,0.01768414349395033,0.0,0,70.5,74.025,0.9552388097024256,0.1499250374812594,0.22,0.0032253202712886207
549,90539,2641000000,7.0,15,11.0,24.95,3.042750646584512e-08,18.94,0.004688878746386733,0.0,0,0.0,0.0,0.47350000000000003,0.01666666666666667,0.22,0.1531802554027505
550,90539,2641000000,7.0,15,11.0,24.95,3.042750646584512e-08,18.94,0.004688878746386733,0.1096666666666667,0,6.5,0.39,0.47350000000000003,0.01666666666666667,0.22,0.1531802554027505
551,90539,2641000000,7.0,15,11.0,24.95,3.042750646584512e-08,18.94,0.004688878746386733,0.2193333333333334,1,16.5,1.155,0.47350000000000003,0.01666666666666667,0.22,0.1531802554027505
552,90539,2641000000,7.0,15,11.0,24.95,3.042750646584512e-08,18.94,0.004688878746386733,0.329,1,53.0,55.650000000000006,0.47350000000000003,0.01666666666666667,0.22,0.1531802554027505
553,90541,2641000000,2.0,7,4.5,6.88,3.042750646584512e-08,18.94,0.004688878746386733,0.0,0,0.0,0.0,0.47350000000000003,0.01666666666666667,0.1079913606911447,0.003456417985430796
554,90541,2641000000,2.0,7,4.5,6.88,3.042750646584512e-08,18.94,0.004688878746386733,0.304,1,6.5,0.39,0.47350000000000003,0.01666666666666667,0.1079913606911447,0.003456417985430796
555,90541,2641000000,2.0,7,4.5,6.88,3.042750646584512e-08,18.94,0.004688878746386733,0.608,1,16.5,1.155,0.47350000000000003,0.01666666666666667,0.1079913606911447,0.003456417985430796
556,90541,2641000000,2.0,7,4.5,6.88,3.042750646584512e-08,18.94,0.004688878746386733,0.912,1,53.0,55.650000000000006,0.47350000000000003,0.01666666666666667,0.1079913606911447,0.003456417985430796
